x	y
282.76434	192.57864
283.14664	192.91243
283.47476	193.29959
283.74133	193.73145
284.00397	194.15692
284.2666	194.5824
284.52924	195.00787
284.79187	195.43335
285.0545	195.85883
285.31714	196.2843
285.57977	196.70978
285.8424	197.13525
286.10504	197.56073
286.36768	197.9862
286.6303	198.41168
286.89294	198.83716
287.15558	199.26263
287.4182	199.68811
287.68085	200.11359
287.94348	200.53906
288.20612	200.96454
288.46875	201.39001
288.73138	201.81549
288.99402	202.24097
289.25665	202.66644
289.5193	203.09192
289.78192	203.5174
290.04456	203.94287
290.3072	204.36835
290.56982	204.79382
290.83246	205.2193
291.0951	205.64478
291.35773	206.07025
291.62036	206.49573
291.883	206.9212
292.14563	207.34668
292.40826	207.77216
292.6709	208.19763
292.93353	208.62311
293.19617	209.04858
293.4588	209.47406
293.72144	209.89954
293.98407	210.32501
294.2467	210.75049
294.50934	211.17596
294.77197	211.60144
295.0346	212.02692
295.29724	212.4524
295.55988	212.87787
295.8225	213.30334
296.08514	213.72882
296.34778	214.1543
296.6104	214.57977
296.87305	215.00525
297.13568	215.43073
297.39832	215.8562
297.66095	216.28168
297.92358	216.70715
298.18622	217.13263
298.44885	217.5581
298.7115	217.98358
298.97412	218.40906
299.23676	218.83453
299.4994	219.26001
299.76202	219.68549
300.02466	220.11096
300.2873	220.53644
300.54993	220.96191
300.81256	221.38739
301.0752	221.81287
301.33783	222.23834
301.60046	222.66382
301.8631	223.0893
302.12573	223.51477
302.38837	223.94025
302.651	224.36572
302.91364	224.7912
303.17627	225.21667
303.4389	225.64215
303.70154	226.06763
303.96417	226.4931
304.2268	226.91858
304.48944	227.34406
304.75208	227.76953
305.0147	228.195
305.27734	228.62048
305.53998	229.04596
305.8026	229.47144
306.06525	229.89691
306.32788	230.32239
306.5905	230.74786
306.85315	231.17334
307.11578	231.59882
307.37842	232.02429
307.64105	232.44977
307.9037	232.87524
308.16632	233.30072
308.42896	233.7262
308.6916	234.15167
308.95422	234.57715
309.21686	235.00262
309.4795	235.4281
309.74213	235.85358
310.00476	236.27905
310.2674	236.70453
310.53003	237.13
310.79266	237.55548
311.0553	237.98096
311.31793	238.40643
311.58057	238.83191
311.8432	239.25739
312.10583	239.68286
312.36847	240.10834
312.6311	240.53381
312.89374	240.95929
313.15637	241.38477
313.419	241.81024
313.68164	242.23572
313.94427	242.6612
314.2069	243.08667
314.46954	243.51215
314.73218	243.93762
314.9948	244.3631
315.25745	244.78857
315.52008	245.21405
315.7827	245.63953
316.04535	246.065
316.30798	246.49048
316.57062	246.91595
316.83325	247.34143
317.0959	247.7669
317.35852	248.19238
317.62115	248.61786
317.8838	249.04333
318.14642	249.46881
318.40906	249.89429
318.6717	250.31976
318.93433	250.74524
319.19696	251.17072
319.4596	251.59619
319.72223	252.02167
319.98486	252.44714
320.2475	252.87262
320.51013	253.2981
320.77277	253.72357
321.0354	254.14905
321.29803	254.57452
321.56067	255.0
321.8233	255.42548
322.08594	255.85095
322.34857	256.27643
322.6112	256.7019
322.87384	257.12738
323.13647	257.55286
323.3991	257.97833
323.66174	258.4038
323.92438	258.82928
324.187	259.25476
324.44965	259.68024
324.71228	260.1057
324.9749	260.5312
325.23755	260.95667
325.50018	261.38214
325.76282	261.80762
326.02545	262.2331
326.2881	262.65857
326.55072	263.08405
326.81335	263.50952
327.076	263.935
327.33862	264.36047
327.60126	264.78595
327.8639	265.21143
328.12653	265.6369
328.38916	266.06238
328.6518	266.48785
328.91443	266.91333
329.17706	267.3388
329.4397	267.76428
329.70233	268.18976
329.96497	268.61523
330.2276	269.0407
330.49023	269.4662
330.75287	269.89166
331.0155	270.31714
331.27814	270.7426
331.54077	271.1681
331.8034	271.59357
332.06604	272.01904
332.32867	272.44452
332.5913	272.87
332.85394	273.29547
333.11658	273.72095
333.3792	274.14642
333.64185	274.5719
333.90448	274.99738
334.10352	275.4642
334.23056	275.95554
334.28275	276.46036
334.2589	276.9673
334.15958	277.46497
333.987	277.94223
333.74503	278.38834
333.43912	278.79327
333.0761	279.14795
332.66418	279.4444
332.2126	279.67596
331.73145	279.83743
331.2316	279.9252
330.72424	279.9373
330.2208	279.8734
329.73254	279.73502
329.27045	279.5252
328.84488	279.2487
328.46542	278.91168
328.1406	278.52176
327.8777	278.08768
327.6826	277.61917
327.5597	277.12677
327.51178	276.62155
327.5399	276.11484
327.6434	275.618
327.82	275.14224
328.06573	274.6982
328.37506	274.29587
328.74103	273.94427
329.15543	273.6513
329.60895	273.42358
330.09143	273.26617
330.592	273.18265
331.09946	273.17487
331.60236	273.24298
332.08945	273.3855
332.54974	273.5992
332.97296	273.8793
333.34955	274.21948
333.67108	274.61212
333.93033	275.0484
334.12146	275.51852
334.24017	276.01193
334.28384	276.51755
334.25146	277.02402
334.14374	277.51996
333.96313	277.99423
333.71368	278.4362
333.40097	278.8359
333.0929	279.2297
332.78482	279.6235
332.47675	280.0173
332.16867	280.4111
331.8606	280.8049
331.55252	281.1987
331.24445	281.5925
330.93637	281.9863
330.6283	282.3801
330.32022	282.7739
330.01215	283.1677
329.70407	283.5615
329.396	283.9553
329.08792	284.3491
328.77985	284.7429
328.47177	285.1367
328.1637	285.5305
327.85562	285.9243
327.54755	286.31808
327.23947	286.71188
326.9314	287.10568
326.62332	287.49948
326.31525	287.89328
326.00717	288.28708
325.6991	288.68088
325.39102	289.07468
325.08295	289.46848
324.77487	289.86227
324.4668	290.25607
324.15872	290.64987
323.85065	291.04367
323.54257	291.43747
323.2345	291.83127
322.92642	292.22507
322.61835	292.61887
322.31027	293.01266
322.0022	293.40646
321.69412	293.80026
321.38605	294.19406
321.07797	294.58786
320.7699	294.98166
320.46182	295.37546
320.15375	295.76926
319.84567	296.16306
319.5376	296.55685
319.22952	296.95065
318.92145	297.34445
318.61337	297.73825
318.3053	298.13205
317.99722	298.52585
317.68915	298.91965
317.38107	299.31345
317.073	299.70724
316.76492	300.10104
316.45685	300.49484
316.14877	300.88864
315.8407	301.28244
315.53262	301.67624
315.22455	302.07004
314.91647	302.46384
314.6084	302.85764
314.30032	303.25143
313.99225	303.64523
313.68417	304.03903
313.3761	304.43283
313.06802	304.82663
312.75995	305.22043
312.45187	305.61423
312.1438	306.00803
311.83572	306.40182
311.52765	306.79562
311.21957	307.18942
310.9115	307.58322
310.60342	307.97702
310.29535	308.37082
309.98727	308.76462
309.6792	309.15842
309.37112	309.55222
309.06305	309.946
308.75497	310.3398
308.4469	310.7336
308.13882	311.1274
307.83075	311.5212
307.52267	311.915
307.2146	312.3088
306.90652	312.7026
306.59845	313.0964
306.29037	313.4902
305.9823	313.884
305.67422	314.2778
305.36615	314.6716
305.05807	315.0654
304.75	315.4592
304.44193	315.853
304.13385	316.2468
303.82578	316.6406
303.5177	317.0344
303.20963	317.4282
302.90155	317.822
302.59348	318.2158
302.2854	318.6096
301.97733	319.0034
301.66925	319.3972
301.36118	319.791
301.0531	320.18478
300.74503	320.57858
300.43695	320.97238
300.12888	321.36618
299.8208	321.75998
299.51273	322.15378
299.20465	322.54758
298.89658	322.94138
298.5885	323.33517
298.28043	323.72897
297.97235	324.12277
297.66428	324.51657
297.3562	324.91037
297.04813	325.30417
296.74005	325.69797
296.43198	326.09177
296.1239	326.48557
295.81583	326.87936
295.50775	327.27316
295.19968	327.66696
294.8916	328.06076
294.58353	328.45456
294.27545	328.84836
293.96738	329.24216
293.6593	329.63596
293.35123	330.02975
293.04315	330.42355
292.73508	330.81735
292.427	331.21115
292.11893	331.60495
291.81085	331.99875
291.50278	332.39255
291.1947	332.78635
290.88663	333.18015
290.57855	333.57394
290.27048	333.96774
289.9624	334.36154
289.65433	334.75534
289.34625	335.14914
289.03818	335.54294
288.7301	335.93674
288.42203	336.33054
288.11395	336.72433
287.80588	337.11813
287.4978	337.51193
287.18973	337.90573
286.88165	338.29953
286.57358	338.69333
286.2655	339.08713
285.95743	339.48093
285.64935	339.87473
285.34128	340.26852
285.0332	340.66232
284.72513	341.05612
284.41705	341.44992
284.10898	341.84372
283.8009	342.23752
283.49283	342.63132
283.18475	343.02512
282.87668	343.4189
282.5686	343.8127
282.26053	344.2065
281.95245	344.6003
281.64438	344.9941
281.3363	345.3879
281.02823	345.7817
280.72015	346.1755
280.41208	346.5693
280.104	346.9631
279.79593	347.3569
279.48785	347.7507
279.17978	348.1445
278.8717	348.5383
278.56363	348.9321
278.25555	349.3259
277.94748	349.7197
277.6394	350.1135
277.33133	350.5073
277.02325	350.9011
276.71518	351.2949
276.4071	351.6887
276.09903	352.0825
275.79095	352.4763
275.48288	352.8701
275.1748	353.2639
274.86673	353.65768
274.55865	354.05148
274.18973	354.39996
273.77286	354.68942
273.3174	354.91333
272.83362	355.06665
272.33237	355.14597
271.8249	355.14948
271.32257	355.07712
270.8367	354.93048
270.3782	354.7129
269.95737	354.42923
269.58365	354.08588
269.26544	353.69052
269.0099	353.25204
268.82272	352.7803
268.70816	352.2859
268.66876	351.7799
268.7054	351.27374
268.81732	350.77872
269.00192	350.306
269.2551	349.86618
269.57117	349.46912
269.94302	349.12375
270.3623	348.83783
270.8196	348.61777
271.30466	348.46854
271.80658	348.39346
272.3141	348.39423
272.81577	348.47083
273.30035	348.62155
273.757	348.843
274.1754	349.1302
274.5462	349.47668
274.86105	349.8747
275.11288	350.3153
275.29605	350.7886
275.40643	351.28397
275.44156	351.79025
275.40063	352.2961
275.28458	352.79016
275.09598	353.26132
274.83908	353.699
274.51968	354.09338
274.14493	354.4356
273.72324	354.718
273.26407	354.93417
272.77777	355.0793
272.27524	355.15015
271.76776	355.14508
271.26675	355.06424
270.78345	354.90942
270.30728	354.7569
269.83112	354.60437
269.35495	354.45184
268.87878	354.29932
268.40262	354.1468
267.92645	353.99426
267.4503	353.84174
266.97412	353.6892
266.49796	353.53668
266.0218	353.38416
265.54562	353.23163
265.06946	353.0791
264.5933	352.92657
264.11713	352.77405
263.64096	352.62152
263.1648	352.469
262.68863	352.31647
262.21246	352.16394
261.7363	352.0114
261.26013	351.8589
260.78397	351.70636
260.3078	351.55383
259.83163	351.4013
259.35547	351.24878
258.8793	351.09625
258.40314	350.94373
257.92697	350.7912
257.4508	350.63867
256.97464	350.48615
256.49847	350.33362
256.0223	350.1811
255.54614	350.02856
255.06998	349.87604
254.59381	349.7235
254.11765	349.57098
253.64148	349.41846
253.16531	349.26593
252.68915	349.1134
252.21298	348.96088
251.73682	348.80835
251.26065	348.65582
250.78448	348.5033
250.30832	348.35077
249.83215	348.19824
249.35599	348.04572
248.87982	347.8932
248.40366	347.74066
247.92749	347.58813
247.45132	347.4356
246.97516	347.28308
246.499	347.13055
246.02283	346.97803
245.54666	346.8255
245.0705	346.67297
244.59433	346.52045
244.11816	346.36792
243.642	346.2154
243.16583	346.06287
242.68967	345.91034
242.2135	345.7578
241.73734	345.6053
241.26117	345.45276
240.785	345.30023
240.30884	345.1477
239.83267	344.99518
239.3565	344.84265
238.88034	344.69012
238.40417	344.5376
237.92801	344.38507
237.45184	344.23254
236.97568	344.08002
236.49951	343.9275
236.02335	343.77496
235.54718	343.62244
235.07101	343.4699
234.59485	343.31738
234.11868	343.16486
233.64252	343.01233
233.16635	342.8598
232.69019	342.70728
232.21402	342.55475
231.73785	342.40222
231.26169	342.2497
230.78552	342.09717
230.30936	341.94464
229.83319	341.7921
229.35703	341.6396
228.88086	341.48706
228.4047	341.33453
227.92853	341.182
227.45236	341.02948
226.9762	340.87695
226.50003	340.72443
226.02386	340.5719
225.5477	340.41937
225.07153	340.26685
224.59537	340.11432
224.1192	339.9618
223.64304	339.80927
223.16687	339.65674
222.6907	339.5042
222.21454	339.35168
221.73837	339.19916
221.2622	339.04663
220.78604	338.8941
220.30988	338.74158
219.83371	338.58905
219.35754	338.43652
218.88138	338.284
218.40521	338.13147
217.92905	337.97894
217.45288	337.82642
216.97672	337.6739
216.50055	337.52136
216.02438	337.36884
215.54822	337.2163
215.07205	337.06378
214.59589	336.91125
214.11972	336.75873
213.64355	336.6062
213.16739	336.45367
212.69122	336.30115
212.21506	336.14862
211.73889	335.9961
211.26273	335.84357
210.78656	335.69104
210.3104	335.5385
209.83423	335.386
209.35806	335.23346
208.8819	335.08093
208.40573	334.9284
207.92957	334.77588
207.4534	334.62335
206.97723	334.47083
206.50107	334.3183
206.0249	334.16577
205.54874	334.01324
205.07257	333.86072
204.5964	333.7082
204.12024	333.55566
203.64407	333.40314
203.16791	333.2506
202.69174	333.09808
202.21558	332.94556
201.73941	332.79303
201.26324	332.6405
200.78708	332.48798
200.31091	332.33545
199.83475	332.18292
199.35858	332.0304
198.88242	331.87787
198.40625	331.72534
197.93008	331.5728
197.45392	331.4203
196.97775	331.26776
196.50159	331.11523
196.02542	330.9627
195.54926	330.81018
195.07309	330.65765
194.59692	330.50513
194.12076	330.3526
193.64459	330.20007
193.16843	330.04755
192.69226	329.89502
192.2161	329.7425
191.73993	329.58997
191.26376	329.43744
190.7876	329.2849
190.31143	329.1324
189.83527	328.97986
189.3591	328.82733
188.88293	328.6748
188.40677	328.52228
187.9306	328.36975
187.45444	328.21722
186.97827	328.0647
186.5021	327.91217
186.02594	327.75964
185.54977	327.60712
185.07361	327.4546
184.59744	327.30206
184.12128	327.14954
183.64511	326.997
183.16895	326.84448
182.69278	326.69196
182.21661	326.53943
181.74045	326.3869
181.26428	326.23438
180.78812	326.08185
180.31195	325.92932
179.83578	325.7768
179.38103	325.5515
178.96504	325.2608
178.59718	324.9112
178.28569	324.51053
178.03758	324.0678
177.85841	323.593
177.75221	323.0967
177.72137	322.59015
177.76657	322.08466
177.88681	321.5916
178.07938	321.12207
178.33995	320.68658
178.66267	320.29492
179.04031	319.95587
179.46437	319.67706
179.92534	319.46475
180.41286	319.32373
180.91597	319.25714
181.42339	319.26648
181.9237	319.35153
182.4057	319.5104
182.85854	319.73953
183.27205	320.03375
183.63695	320.38647
183.94504	320.78976
184.1894	321.23456
184.36456	321.71088
184.46657	322.208
184.49313	322.7148
184.44366	323.2199
184.31927	323.7119
184.12276	324.1798
183.85852	324.6131
183.5325	325.002
183.15202	325.33786
182.72563	325.61307
182.2629	325.82147
181.77422	325.95837
181.27055	326.02072
180.76323	326.0071
180.26364	325.91782
179.783	325.75488
179.33212	325.52194
178.92111	325.22424
178.5592	324.86847
178.25453	324.46262
178.01393	324.01578
177.8428	323.538
177.745	323.04
177.7227	322.533
177.70074	322.03348
177.67879	321.53397
177.65683	321.03445
177.63487	320.53494
177.61292	320.03543
177.59096	319.53592
177.569	319.0364
177.54704	318.5369
177.52509	318.03738
177.50313	317.53787
177.48117	317.03836
177.45921	316.53885
177.43726	316.03934
177.4153	315.53983
177.39334	315.0403
177.37138	314.5408
177.34943	314.0413
177.32747	313.54178
177.30551	313.04227
177.28355	312.54276
177.2616	312.04324
177.23964	311.54373
177.21768	311.04422
177.19572	310.5447
177.17377	310.0452
177.15181	309.5457
177.12985	309.04617
177.1079	308.54666
177.08594	308.04715
177.06398	307.54764
177.04202	307.04813
177.02007	306.5486
176.99811	306.0491
176.97615	305.5496
176.9542	305.05008
176.93224	304.55057
176.91028	304.05106
176.88832	303.55154
176.86636	303.05203
176.8444	302.55252
176.82245	302.053
176.80049	301.5535
176.77853	301.054
176.75658	300.55447
176.73462	300.05496
176.71266	299.55545
176.6907	299.05594
176.66875	298.55643
176.64679	298.05692
176.62483	297.5574
176.60287	297.0579
176.58092	296.55838
176.55896	296.05887
176.537	295.55936
176.51505	295.05984
176.49309	294.56033
176.47113	294.06082
176.44917	293.5613
176.42722	293.0618
176.40526	292.5623
176.3833	292.06277
176.36134	291.56326
176.33939	291.06375
176.31743	290.56424
176.29547	290.06473
176.27351	289.56522
176.25156	289.0657
176.2296	288.5662
176.20764	288.06668
176.18568	287.56717
176.16373	287.06766
176.14177	286.56815
176.11981	286.06863
176.09785	285.56912
176.0759	285.0696
176.05394	284.5701
176.03198	284.0706
176.01003	283.57108
175.98807	283.07156
175.96611	282.57205
175.94415	282.07254
175.9222	281.57303
175.90024	281.07352
175.87828	280.574
175.85632	280.0745
175.83437	279.57498
175.81241	279.07547
175.79045	278.57596
175.7685	278.07645
175.74654	277.57693
175.72458	277.07742
175.70262	276.5779
175.68066	276.0784
175.6587	275.5789
175.63675	275.07938
175.61479	274.57986
175.59283	274.08035
175.57088	273.58084
175.54892	273.08133
175.52696	272.58182
175.505	272.0823
175.48305	271.5828
175.46109	271.08328
175.43913	270.58377
175.41718	270.08426
175.39522	269.58475
175.37326	269.08524
175.3513	268.58572
175.32935	268.0862
175.30739	267.5867
175.28543	267.0872
175.26347	266.58768
175.24152	266.08817
175.21956	265.58865
175.1976	265.08914
175.17564	264.58963
175.15369	264.09012
175.13173	263.5906
175.10977	263.0911
175.08781	262.59158
175.06586	262.09207
175.0439	261.59256
175.02194	261.09305
174.99998	260.59354
174.97803	260.09402
174.95607	259.5945
174.93411	259.095
174.91216	258.5955
174.8902	258.09598
174.86824	257.59647
174.84628	257.09695
174.82433	256.59744
174.80237	256.09793
174.78041	255.59842
174.75845	255.0989
174.7365	254.5994
174.71454	254.09988
174.69258	253.60037
174.67062	253.10086
174.64867	252.60135
174.62671	252.10184
174.60475	251.60233
174.5828	251.10281
174.56084	250.6033
174.53888	250.10379
174.51692	249.60428
174.49496	249.10477
174.473	248.60526
174.45105	248.10574
174.4291	247.60623
174.40714	247.10672
174.38518	246.60721
174.36322	246.1077
174.34126	245.60818
174.3193	245.10867
174.29735	244.60916
174.27539	244.10965
174.25343	243.61014
174.23148	243.11063
174.20952	242.61111
174.18756	242.1116
174.1656	241.61209
174.14365	241.11258
174.12169	240.61307
174.09973	240.11356
174.07777	239.61404
174.05582	239.11453
174.03386	238.61502
174.0119	238.11551
173.98994	237.616
173.96799	237.11649
173.94603	236.61697
173.92407	236.11746
173.90211	235.61795
173.88016	235.11844
173.8582	234.61893
173.83624	234.11942
173.81429	233.6199
173.79233	233.12039
173.77037	232.62088
173.74841	232.12137
173.72646	231.62186
173.7045	231.12234
173.68254	230.62283
173.66058	230.12332
173.63863	229.62381
173.61667	229.1243
173.59471	228.62479
173.57275	228.12527
173.5508	227.62576
173.52884	227.12625
173.58257	226.6216
173.7111	226.13065
173.91158	225.66441
174.17946	225.23337
174.50874	224.8472
174.89204	224.51457
175.32076	224.24297
175.78523	224.03848
176.27505	223.9057
176.77922	223.84761
177.2864	223.86551
177.78522	223.959
178.26445	224.12599
178.71335	224.36272
179.12184	224.66388
179.48074	225.0227
179.78198	225.43112
180.01881	225.87997
180.1859	226.35918
180.2795	226.85797
180.2975	227.36516
180.23952	227.86934
180.10684	228.35919
179.90245	228.82372
179.63094	229.25247
179.2984	229.63585
178.91231	229.96523
178.48132	230.2332
178.01514	230.43376
177.52422	230.56241
177.01958	230.61624
176.51256	230.59406
176.01456	230.49635
175.53674	230.32533
175.08986	230.08482
174.68393	229.78023
174.32808	229.4184
174.03029	229.00745
173.79726	228.55661
173.63422	228.07602
173.54483	227.57645
173.5311	227.06914
173.59334	226.56548
173.73015	226.07677
173.93845	225.61398
174.21356	225.18753
174.54932	224.80698
174.93817	224.48087
175.3714	224.21654
175.83926	224.01991
176.30022	223.8262
176.76117	223.63249
177.22212	223.43878
177.68307	223.24507
178.14403	223.05136
178.60498	222.85765
179.06593	222.66394
179.52689	222.47023
179.98784	222.27652
180.44879	222.08281
180.90974	221.8891
181.3707	221.69539
181.83165	221.50168
182.2926	221.30797
182.75356	221.11426
183.21451	220.92055
183.67546	220.72684
184.13641	220.53313
184.59737	220.33942
185.05832	220.1457
185.51927	219.952
185.98022	219.75829
186.44118	219.56458
186.90213	219.37086
187.36308	219.17715
187.82404	218.98344
188.28499	218.78973
188.74594	218.59602
189.2069	218.40231
189.66785	218.2086
190.1288	218.0149
190.58975	217.82118
191.0507	217.62747
191.51166	217.43376
191.97261	217.24005
192.43356	217.04634
192.89452	216.85263
193.35547	216.65892
193.81642	216.46521
194.27737	216.2715
194.73833	216.07779
195.19928	215.88408
195.66023	215.69037
196.12119	215.49666
196.58214	215.30295
197.04309	215.10924
197.50404	214.91553
197.965	214.72182
198.42595	214.5281
198.8869	214.3344
199.34785	214.14069
199.8088	213.94698
200.26976	213.75327
200.73071	213.55956
201.19167	213.36584
201.65262	213.17213
202.11357	212.97842
202.57452	212.78471
203.03548	212.591
203.49643	212.3973
203.95738	212.20358
204.41833	212.00987
204.87929	211.81616
205.34024	211.62245
205.8012	211.42874
206.26215	211.23503
206.7231	211.04132
207.18405	210.84761
207.645	210.6539
208.10596	210.46019
208.56691	210.26648
209.02786	210.07277
209.48882	209.87906
209.94977	209.68535
210.41072	209.49164
210.87167	209.29793
211.33263	209.10422
211.79358	208.9105
212.25453	208.7168
212.71548	208.52309
213.17644	208.32938
213.63739	208.13567
214.09834	207.94196
214.5593	207.74825
215.02025	207.55453
215.4812	207.36082
215.94215	207.16711
216.4031	206.9734
216.86406	206.7797
217.32501	206.58598
217.78596	206.39227
218.24692	206.19856
218.70787	206.00485
219.16882	205.81114
219.62978	205.61743
220.09073	205.42372
220.55168	205.23001
221.01263	205.0363
221.47359	204.84259
221.93454	204.64888
222.3955	204.45517
222.85645	204.26146
223.3174	204.06775
223.77835	203.87404
224.2393	203.68033
224.70026	203.48662
225.16121	203.29291
225.62216	203.0992
226.08311	202.90549
226.54407	202.71178
227.00502	202.51807
227.46597	202.32436
227.92693	202.13065
228.38788	201.93694
228.84883	201.74323
229.30978	201.54951
229.77074	201.3558
230.23169	201.1621
230.69264	200.96838
231.1536	200.77467
231.61455	200.58096
232.0755	200.38725
232.53645	200.19354
232.9974	199.99983
233.45836	199.80612
233.91931	199.61241
234.38026	199.4187
234.84122	199.22499
235.30217	199.03128
235.76312	198.83757
236.22408	198.64386
236.68503	198.45015
237.14598	198.25644
237.60693	198.06273
238.06789	197.86902
238.52884	197.67531
238.98979	197.4816
239.45074	197.28789
239.9117	197.09418
240.37265	196.90047
240.8336	196.70676
241.29456	196.51305
241.75551	196.31934
242.21646	196.12563
242.67741	195.93192
243.13837	195.7382
243.59932	195.5445
244.06027	195.35078
244.52122	195.15707
244.98218	194.96336
245.44313	194.76965
245.90408	194.57594
246.36504	194.38223
246.82599	194.18852
247.28694	193.99481
247.7479	193.8011
248.20885	193.60739
248.6698	193.41368
249.13075	193.21997
249.5917	193.02626
250.05266	192.83255
250.51361	192.63884
250.97456	192.44513
251.43552	192.25142
251.89647	192.05771
252.35742	191.864
252.81837	191.67029
253.27933	191.47658
253.74028	191.28287
254.20123	191.08916
254.66219	190.89545
255.12314	190.70174
255.58409	190.50803
256.04504	190.31432
256.50598	190.1206
256.96692	189.9269
257.42786	189.73318
257.8888	189.53947
258.34973	189.34576
258.81067	189.15205
259.2716	188.95834
259.73254	188.76463
260.19348	188.57092
260.65442	188.37721
261.11536	188.1835
261.5763	187.98979
262.03723	187.79608
262.49817	187.60237
262.9591	187.40866
263.42004	187.21495
263.88098	187.02124
264.373	186.89674
264.87805	186.84717
265.38486	186.87363
265.88202	186.97552
266.35837	187.15057
266.80322	187.39485
267.20657	187.70287
267.55936	188.06769
267.85367	188.48114
268.0829	188.93393
268.24185	189.4159
268.32703	189.9162
268.3365	190.42361
268.27	190.92674
268.12906	191.41428
267.91687	191.87529
267.63815	192.29941
267.2992	192.67711
266.9076	192.99992
266.47214	193.26059
266.00262	193.45326
265.5096	193.57361
265.00415	193.61891
264.4976	193.58818
264.0013	193.48209
263.52646	193.30302
263.08368	193.05501
262.68295	192.7436
262.33325	192.37582
262.04245	191.9599
261.81708	191.50519
261.66217	191.02191
261.58124	190.5209
261.57608	190.01343
261.64682	189.51088
261.79187	189.02455
262.00797	188.56535
262.29025	188.1436
262.6324	187.76877
263.0267	187.44928
263.46432	187.1923
263.93546	187.00362
264.42947	186.88744
264.9353	186.84639
265.4416	186.8814
265.93695	186.99167
266.41028	187.17474
266.85095	187.42648
267.24905	187.74126
267.59564	188.11198
267.9371	188.47723
268.27856	188.84248
268.62003	189.20773
268.9615	189.57298
269.30295	189.93823
269.6444	190.30348
269.98587	190.66873
270.32733	191.03398
270.6688	191.39923
271.01025	191.76448
271.3517	192.12973
271.69318	192.49498
272.03464	192.86023
272.3761	193.22548
272.71756	193.59073
273.05902	193.95598
273.40048	194.32123
273.74194	194.68648
274.0834	195.05173
274.42487	195.41698
274.76633	195.78223
275.1078	196.14748
275.44925	196.51273
275.7907	196.87798
276.13217	197.24323
276.47363	197.60847
276.8151	197.97372
277.15656	198.33897
277.49802	198.70422
277.83948	199.06947
278.18094	199.43472
278.5224	199.79997
278.86386	200.16522
279.20532	200.53047
279.54678	200.89572
279.88824	201.26097
280.2297	201.62622
280.57117	201.99147
280.91263	202.35672
281.2541	202.72197
281.59555	203.08722
281.937	203.45247
282.27847	203.81772
282.61993	204.18297
282.9614	204.54822
283.30286	204.91347
283.64432	205.27872
283.98578	205.64397
284.32724	206.00922
284.6687	206.37447
285.01016	206.73972
285.35162	207.10497
285.69308	207.47021
286.03455	207.83546
286.376	208.20071
286.71747	208.56596
287.05893	208.93121
287.4004	209.29646
287.74185	209.66171
288.0833	210.02696
288.42477	210.39221
288.76624	210.75746
289.1077	211.12271
289.44916	211.48796
289.79062	211.85321
290.13208	212.21846
290.47354	212.58371
290.815	212.94896
291.15646	213.31421
291.49792	213.67946
291.8394	214.04471
292.18085	214.40996
292.5223	214.7752
292.86377	215.14046
293.20523	215.5057
293.5467	215.87096
293.88815	216.2362
294.2296	216.60146
294.57108	216.9667
294.91254	217.33195
295.254	217.6972
295.59546	218.06245
295.93692	218.4277
296.27838	218.79295
296.61984	219.1582
296.9613	219.52345
297.30276	219.8887
297.64423	220.25395
297.9857	220.6192
298.32715	220.98445
298.6686	221.3497
299.01007	221.71495
299.35153	222.0802
299.693	222.44545
300.03445	222.8107
300.37592	223.17595
300.71738	223.5412
301.05884	223.90645
301.4003	224.2717
301.74176	224.63695
302.08322	225.0022
302.42468	225.36745
302.76614	225.7327
303.1076	226.09795
303.44907	226.4632
303.79053	226.82845
304.132	227.1937
304.47345	227.55894
304.8149	227.9242
305.15637	228.28944
305.49783	228.6547
305.8393	229.01994
306.18076	229.3852
306.52222	229.75044
306.86368	230.11569
307.20514	230.48094
307.5466	230.84619
307.88806	231.21144
308.22952	231.57669
308.57098	231.94194
308.91245	232.30719
309.2539	232.67244
309.59537	233.03769
309.93683	233.40294
310.2783	233.76819
310.61975	234.13344
310.9612	234.49869
311.30267	234.86394
311.64413	235.22919
311.9856	235.59444
312.32706	235.95969
312.66852	236.32494
313.00998	236.69019
313.35144	237.05544
313.6929	237.42068
314.03436	237.78593
314.37582	238.15118
314.7173	238.51643
315.05875	238.88168
315.4002	239.24693
315.74167	239.61218
316.08313	239.97743
316.4246	240.34268
316.76605	240.70793
317.1075	241.07318
317.44897	241.43843
317.79044	241.80368
318.1319	242.16893
318.47336	242.53418
318.81482	242.89943
319.15628	243.26468
319.49774	243.62993
319.8392	243.99518
320.18066	244.36043
320.52213	244.72568
320.8636	245.09093
321.20505	245.45618
321.5465	245.82143
321.88797	246.18668
322.22943	246.55193
322.5709	246.91718
322.91235	247.28242
323.2538	247.64767
323.59528	248.01292
323.93674	248.37817
324.2782	248.74342
324.61966	249.10867
324.96112	249.47392
325.30258	249.83917
325.64404	250.20442
325.9855	250.56967
326.32697	250.93492
326.66843	251.30017
327.0099	251.66542
327.35135	252.03067
327.6928	252.39592
328.03427	252.76117
328.37573	253.12642
328.7172	253.49167
329.05865	253.85692
329.40012	254.22217
329.74158	254.58742
330.08304	254.95267
330.4245	255.31792
330.76596	255.68317
331.10742	256.0484
331.44888	256.41364
331.79034	256.77887
332.1318	257.1441
332.47327	257.50934
332.81473	257.87457
333.10202	258.29294
333.32355	258.74954
333.47437	259.2341
333.5511	259.73578
333.55197	260.2433
333.477	260.7452
